Competition ID,Competition,Sport,Opseg vremena,mean,percentile_20,percentile_40,percentile_60,percentile_80,percentile_90,percentile_95,percentile_99.9,start_hour,end_hour
2723,Estonija 1 Play out,Fudbal,"(4, 8]",4239.570032733942,1212.009522258863,1574.4979547972234,4445.020812785178,7287.967611117752,8998.923403798148,9790.00622285088,10565.26738552256,4,8
544,Svedska 4 Zapad Gotaland,Fudbal,"(1, 2]",4239.041169885287,429.56247094900164,1125.8405208988488,2598.9386322118567,4074.027154554601,6942.609273203037,12261.834946139472,46900.60119630021,1,2
4200,(Z) Madjarska 1,Rukomet,"(3, 4]",4237.112830941021,200.9941378235817,414.87517792731524,840.9939775690436,2939.027881062776,4001.6880616137387,17467.020768060833,82652.78365579163,3,4
266,Cile 2,Fudbal,"(4, 8]",4236.32238865892,916.3854244891554,1813.8876824118197,3231.1255921333286,5036.390720117837,8519.811396382749,15107.67127721928,30457.38672310574,4,8
5420,SP 2022 U20,Hokej,"(8, 12]",4235.738807580296,300.50254981696605,833.1003393888475,5303.304218630492,8207.712835877242,11037.947972837912,11625.662839826568,12038.78809510664,8,12
2070,Norveska 2 Play out,Fudbal,"(4, 8]",4235.639127201847,4199.834742117866,4223.704332173853,4247.573922229841,4271.443512285828,4283.378307313822,4289.345704827819,4295.193754391536,4,8
2144,ATP Pune-kval.,Tenis,"(4, 8]",4232.619788099944,412.061317273736,1274.4747011122706,4420.6965593099585,8799.382704217733,9640.564301966131,10061.15510084033,10473.334083737045,4,8
1497,(Z) Italija Kup,Odbojka,"(1, 2]",4229.027617037701,1994.1778631836175,2815.1559018917387,5346.104388595222,6578.05687168631,6871.435761922211,7026.154764570847,7177.779387166511,1,2
5454,ATP Adelaide 2 Dublovi,Tenis,"(1, 2]",4227.864813713086,1005.9988023092151,1948.4244900957867,4736.126169133246,7463.574888036401,9760.464864248559,9920.802690125713,10046.880837769377,1,2
315,Prijateljski mecevi  U21,Fudbal,"(4, 8]",4222.668429466114,2103.8493785231485,4076.414657974079,5544.962616484951,6509.493254055765,6991.758572841171,7232.891232233875,7469.201238438724,4,8
4440,Australija 1,Košarka,"(8, 12]",4221.799933885656,339.30572956502436,1178.5844209492207,3199.4710978478192,5672.530349617124,8938.682578634425,10572.368267480259,48722.24601245294,8,12
3162,Slovacka 2,Fudbal,"(3, 4]",4218.849599507691,288.91986466348175,831.7942794047594,2780.059388623773,5862.332274422579,12772.40986525638,14718.324959463102,38425.33864960894,3,4
3347,El Salvador 1 Apertura Play off,Fudbal,"(3, 4]",4214.716792829736,372.8375948271156,1190.7808738066558,2448.863153299122,3871.7467560643563,9378.208368372267,16581.599940487184,25222.896745721755,3,4
3431,ATP Santiago,Tenis,"(12, 16]",4212.391908095363,8.68390452899039,303.97877518460183,4045.260179846733,8471.718972319366,12516.652186971978,13023.97522311531,13521.151798535777,12,16
4497,ATP Ch. Concepcion,Tenis,"(2, 3]",4212.06366204715,285.5588803422451,1602.6343122243889,2704.5655396112797,4697.151539677387,10620.493071531875,17381.404233936242,27876.607275334274,2,3
2873,ATP Buenos Aires Dublovi,Tenis,"(3, 4]",4207.313278765463,364.4038948595524,2679.528878087223,4456.8226592756055,5196.417153906584,7500.255152833522,12014.96649757568,16439.38361542303,3,4
1834,Tunis 1,Fudbal,"(2, 3]",4205.6731138516725,185.1133231192827,510.5122510671618,2436.8484869609465,6315.238160417148,12898.427702531377,19057.772669076927,24212.011430738345,2,3
1514,WTA Monterrey-kval.,Tenis,"(3, 4]",4204.07152021928,345.0066668629647,904.6463583919406,1674.1104341036075,7058.116504074636,9286.855506586226,13478.35625120604,27380.066903977215,3,4
1487,Litvanija Super Kup,Fudbal,"(2, 3]",4202.63058290124,4202.63058290124,4202.63058290124,4202.63058290124,4202.63058290124,4202.63058290124,4202.63058290124,4202.63058290124,2,3
2890,Brazil Amazonense,Fudbal,"(1, 2]",4199.024872404291,350.60490852966905,794.4617721997201,1655.4564045220613,3325.8797068002077,12818.957535275742,18669.372982676756,37461.7257293452,1,2
2031,ATP Stockholm-kval.,Tenis,"(2, 3]",4198.994325233128,1433.0477626748384,2344.7442262142895,4463.512785649299,6333.297290071191,9579.055233951345,10503.127071829354,11408.717472949811,2,3
15,Engleska 6 Jug,Fudbal,"(4, 8]",4193.687902717381,875.8032119560764,1388.3265483312757,2426.8151654120534,5744.703963261563,9756.083599751018,14847.040165632137,86298.70777590729,4,8
2045,Prijateljski mecevi,Rukomet,"(3, 4]",4193.667427955432,280.2150652258098,676.3766082687677,1817.696638589352,5464.752437787802,8448.695743488675,11509.63497756847,65876.0054224724,3,4
4865,Argentina Torneo Federal,Fudbal,"(1, 2]",4189.718322669794,1072.0570351613685,1629.0022233336233,2703.0524029277267,7401.701465868206,10560.351669540107,13041.381952241063,28327.061518070273,1,2
3907,Albanija 1,Fudbal,"(3, 4]",4189.515578543905,188.14767152816063,364.26570953428745,1272.606666265428,3342.719180677731,9135.224762784099,13829.489924189922,68291.91731730448,3,4
5225,Finska 2 Play out,Fudbal,"(3, 4]",4186.541379431602,1769.9628511434794,2680.3536051198844,5004.043206600486,6692.931575008184,7608.425901464165,7886.035541753292,8158.0929892366385,3,4
558,Svedska 4 Sever Svealand,Fudbal,"(3, 4]",4184.255367360466,283.805851412192,808.1946806974719,2293.125571059644,5316.181850566068,9423.263100353239,17396.079078131435,44163.75664506865,3,4
12,Engleska 4,Fudbal,"(12, 16]",4183.401665924815,1386.8132789792867,1999.4764237464221,3038.9500868384876,5294.419934961201,7854.860824661764,11959.863741591063,80387.0219717469,12,16
27,Hrvatska Kup,Fudbal,"(12, 16]",4183.102530196708,1342.1746405487509,2214.1349506347933,3711.6424973156377,7478.599778523068,9139.708153751402,9761.04590786661,10369.956906899517,12,16
2185,Bolivija 1 Apertura,Fudbal,"(24, 36]",4181.192784522298,27.98709828406573,237.62115214169037,817.4020622204989,2641.81303330809,3552.503056367487,7295.939327554027,68311.71826834904,24,36
1799,Jermenija 1,Fudbal,"(8, 12]",4180.0327704048705,422.70782412961125,1355.2685641683638,3528.6783086238797,6880.123435045779,12690.631455262006,16107.992195621227,17933.882503449786,8,12
2016,Italija Kup,Odbojka,"(2, 3]",4177.916032716948,2725.343510384381,3256.7814900656795,4618.744476576149,5534.427335291102,5880.6987326997,6053.834431403998,6223.507416134212,2,3
5462,Egipat Liga Kup,Fudbal,"(3, 4]",4177.187308227619,979.0709168322385,1715.771224912256,4370.477171224505,5120.287084189542,10590.71615425177,14183.362215627134,18214.505508503033,3,4
4290,ATP Ch. Eckental-kval.,Tenis,"(1, 2]",4176.315054959163,81.71861788928508,127.2547537907958,253.69205709844817,1252.6035342023674,5618.466322573634,21667.0586214488,37394.679074346575,1,2
1743,Kenija 1,Fudbal,"(2, 3]",4175.804529257151,255.70487404465678,1053.637404965967,2940.596505083651,6356.806439677666,11591.890552531211,15973.193263494297,40790.45792112406,2,3
4314,Danska 1,Košarka,"(3, 4]",4175.491417901447,895.7000542625785,1717.4148257029656,2788.596513626665,5741.12178978079,8682.9314981059,14054.906040380096,41106.92435744236,3,4
